wavelength;intensity
7.019661865e+002;3.077183105e-002
7.021994019e+002;3.347678855e-002
7.024326782e+002;3.191075847e-002
7.026659546e+002;3.027355112e-002
7.028992310e+002;2.824483439e-002
7.031325073e+002;2.639407478e-002
7.033657837e+002;3.219549358e-002
7.035991211e+002;3.091419861e-002
7.038323975e+002;3.280054778e-002
7.040657349e+002;2.867193148e-002
7.042990723e+002;2.959731221e-002
7.045324097e+002;3.073623963e-002
7.047657471e+002;3.077183105e-002
7.049991455e+002;2.963290364e-002
7.052325439e+002;3.070064820e-002
7.054659424e+002;3.660884127e-002
7.056993408e+002;3.155484423e-002
7.059327393e+002;3.208871931e-002
7.061661377e+002;3.326323628e-002
7.063995972e+002;3.215990216e-002
7.066330566e+002;3.176839277e-002
7.068664551e+002;2.963290364e-002
7.070999756e+002;2.984645218e-002
7.073334351e+002;2.938376181e-002
7.075668945e+002;2.621611767e-002
7.078004150e+002;2.778214402e-002
7.080339355e+002;2.600256912e-002
7.082674561e+002;3.002440929e-002
7.085009766e+002;2.892107330e-002
7.087344971e+002;3.045150824e-002
7.089680176e+002;3.137688711e-002
7.092015991e+002;2.984645218e-002
7.094351807e+002;3.379711136e-002
7.096687622e+002;2.849397436e-002
7.099023438e+002;3.347678855e-002
7.101359863e+002;3.119893000e-002
7.103695679e+002;3.155484423e-002
7.106032104e+002;2.874311619e-002
7.108368530e+002;3.269377351e-002
7.110704956e+002;3.084301390e-002
7.113041382e+002;3.066505678e-002
7.115377808e+002;2.870752290e-002
7.117714844e+002;2.941935323e-002
7.120051880e+002;2.988204360e-002
7.122388916e+002;2.920580469e-002
7.124725952e+002;3.023795970e-002
7.127062988e+002;2.888548188e-002
7.129400024e+002;2.931257896e-002
7.131737671e+002;2.578901872e-002
7.134075317e+002;2.774655260e-002
7.136412964e+002;2.956172079e-002
7.138750610e+002;2.614493482e-002
7.141088257e+002;2.874311619e-002
7.143426514e+002;2.806687728e-002
7.145764160e+002;3.233785927e-002
7.148102417e+002;2.796010114e-002
7.150440674e+002;3.272936493e-002
7.152778931e+002;2.678558230e-002
7.155117798e+002;3.358356282e-002
7.157456055e+002;2.756859548e-002
7.159794922e+002;2.988204360e-002
7.162133789e+002;2.867193148e-002
7.164472656e+002;2.973967791e-002
7.166811523e+002;3.048709966e-002
7.169150391e+002;3.006000072e-002
7.171489868e+002;2.835160866e-002
7.173829346e+002;3.030914254e-002
7.176168823e+002;2.582461014e-002
7.178508301e+002;2.493482269e-002
7.180847778e+002;2.689235657e-002
7.183187256e+002;2.867193148e-002
7.185527344e+002;2.746182121e-002
7.187867432e+002;3.155484423e-002
7.190207520e+002;2.674999088e-002
7.192547607e+002;2.938376181e-002
7.194887695e+002;2.525514737e-002
7.197228394e+002;2.860074863e-002
7.199568481e+002;2.450772561e-002
7.201909180e+002;2.486363985e-002
7.204249878e+002;2.507718839e-002
7.206590576e+002;2.717708796e-002
7.208931885e+002;2.721267939e-002
7.211272583e+002;2.425858378e-002
7.213613892e+002;2.557547018e-002
7.215955200e+002;2.927698754e-002
7.218296509e+002;2.774655260e-002
7.220637817e+002;3.023795970e-002
7.222979126e+002;2.454331703e-002
7.225321045e+002;2.820924297e-002
7.227662354e+002;2.699913085e-002
7.230004272e+002;2.813806012e-002
7.232346191e+002;2.941935323e-002
7.234688721e+002;3.280054778e-002
7.237030640e+002;2.902784757e-002
7.239372559e+002;2.991763502e-002
7.241715088e+002;2.593138628e-002
7.244057617e+002;2.529073879e-002
7.246400146e+002;2.290610597e-002
7.248742676e+002;2.340438776e-002
7.251085815e+002;1.963168755e-002
7.253428345e+002;2.368911915e-002
7.255771484e+002;2.329761349e-002
7.258114624e+002;2.642966621e-002
7.260457764e+002;2.674999088e-002
7.262801514e+002;2.297728881e-002
7.265144653e+002;2.212309279e-002
7.267488403e+002;2.212309279e-002
7.269831543e+002;2.368911915e-002
7.272175293e+002;2.539751306e-002
7.274519653e+002;2.390266955e-002
7.276863403e+002;2.671439946e-002
7.279207153e+002;2.603816055e-002
7.281551514e+002;2.536192164e-002
7.283895874e+002;2.077061497e-002
7.286240234e+002;2.529073879e-002
7.288584595e+002;2.297728881e-002
7.290928955e+002;2.233664319e-002
7.293273926e+002;2.005878463e-002
7.295618896e+002;1.916899718e-002
7.297963257e+002;1.735383086e-002
7.300308228e+002;2.432976663e-002
7.302653809e+002;1.991641894e-002
7.304998779e+002;2.037910931e-002
7.307344360e+002;1.817243546e-002
7.309689331e+002;2.141126245e-002
7.312034912e+002;2.568224445e-002
7.314380493e+002;2.148244530e-002
7.316726074e+002;2.091298252e-002
7.319072266e+002;2.383148670e-002
7.321417847e+002;1.984523609e-002
7.323764038e+002;2.322643064e-002
7.326110229e+002;2.422299236e-002
7.328456421e+002;2.087739110e-002
7.330802612e+002;2.689235657e-002
7.333149414e+002;2.005878463e-002
7.335495605e+002;2.069943212e-002
7.337842407e+002;2.269255742e-002
7.340189209e+002;2.304847352e-002
7.342536011e+002;1.664200053e-002
7.344882813e+002;1.564543694e-002
7.347230225e+002;2.041470073e-002
7.349577026e+002;2.016556077e-002
7.351924438e+002;1.970287040e-002
7.354271851e+002;2.009437606e-002
7.356619263e+002;1.924018003e-002
7.358967285e+002;1.820802689e-002
7.361314697e+002;2.123330534e-002
7.363662720e+002;1.956050470e-002
7.366010132e+002;1.884867437e-002
7.368358154e+002;2.315524779e-002
7.370706787e+002;2.037910931e-002
7.373054810e+002;2.208750136e-002
7.375402832e+002;2.069943212e-002
7.377751465e+002;1.810125262e-002
7.380100098e+002;2.116212249e-002
7.382448730e+002;2.002319321e-002
7.384797363e+002;1.553866267e-002
7.387145996e+002;1.735383086e-002
7.389495239e+002;1.689114049e-002
7.391843872e+002;1.877749152e-002
7.394193115e+002;1.817243546e-002
7.396542358e+002;1.738942228e-002
7.398891602e+002;2.062824927e-002
7.401241455e+002;1.859953254e-002
7.403590698e+002;2.283492312e-002
7.405940552e+002;1.842157543e-002
7.408290405e+002;1.884867437e-002
7.410640259e+002;2.151803672e-002
7.412990112e+002;2.418740094e-002
7.415339966e+002;2.258578315e-002
7.417690430e+002;2.518396452e-002
7.420040894e+002;2.109093964e-002
7.422391357e+002;2.376030385e-002
7.424741821e+002;2.472127415e-002
7.427092285e+002;2.514837123e-002
7.429442749e+002;2.632289194e-002
7.431793823e+002;2.415180951e-002
7.434144287e+002;2.988204360e-002
7.436495361e+002;3.055828251e-002
7.438846436e+002;3.287173063e-002
7.441198120e+002;3.265818208e-002
7.443549194e+002;3.532754630e-002
7.445900879e+002;3.910024464e-002
7.448251953e+002;3.586141765e-002
7.450603638e+002;3.091419861e-002
7.452955322e+002;3.048709966e-002
7.455307007e+002;3.016677499e-002
7.457659302e+002;2.984645218e-002
7.460010986e+002;2.998881787e-002
7.462363281e+002;3.187516704e-002
7.464715576e+002;3.703593835e-002
7.467067871e+002;4.013239965e-002
7.469420166e+002;3.977648541e-002
7.471773071e+002;4.255262390e-002
7.474125366e+002;3.870873898e-002
7.476478271e+002;3.888669610e-002
7.478831177e+002;3.329882771e-002
7.481184082e+002;3.283613920e-002
7.483536987e+002;2.838720009e-002
7.485890503e+002;2.781773545e-002
7.488243408e+002;2.852956578e-002
7.490596924e+002;2.436535805e-002
7.492950439e+002;2.721267939e-002
7.495303955e+002;2.329761349e-002
7.497657471e+002;2.721267939e-002
7.500011597e+002;2.290610597e-002
7.502365112e+002;2.326202206e-002
7.504719238e+002;2.283492312e-002
7.507073364e+002;2.472127415e-002
7.509427490e+002;2.219427563e-002
7.511781616e+002;2.240782604e-002
7.514136353e+002;1.827920973e-002
7.516490479e+002;2.091298252e-002
7.518845215e+002;1.721146330e-002
7.521199951e+002;1.980964467e-002
7.523554688e+002;1.308284793e-002
7.525910034e+002;1.625049300e-002
7.528264771e+002;2.023674361e-002
7.530620117e+002;1.785211079e-002
7.532974854e+002;1.568102837e-002
7.535330200e+002;1.646404155e-002
7.537685547e+002;1.852834970e-002
7.540041504e+002;1.874190010e-002
7.542396851e+002;1.692673191e-002
7.544752808e+002;1.920458861e-002
7.547108765e+002;1.984523609e-002
7.549464111e+002;1.639285870e-002
7.551820679e+002;1.596576162e-002
7.554176636e+002;1.553866267e-002
7.556532593e+002;1.454210002e-002
7.558889160e+002;1.447091717e-002
7.561245728e+002;1.504038181e-002
7.563602295e+002;9.666062891e-003
7.565958862e+002;1.158800442e-002
7.568315430e+002;1.254897565e-002
7.570671997e+002;1.404381916e-002
7.573029175e+002;1.472005807e-002
7.575386353e+002;1.447091717e-002
7.577743530e+002;1.219306048e-002
7.580100708e+002;1.607253589e-002
7.582457886e+002;1.322521456e-002
7.584815674e+002;1.589457877e-002
7.587172852e+002;9.986386634e-003
7.589530640e+002;1.536070555e-002
7.591888428e+002;1.358112972e-002
7.594246216e+002;1.717587188e-002
7.596604004e+002;1.518274751e-002
7.598962402e+002;1.617931016e-002
7.601320190e+002;1.041348465e-002
7.603678589e+002;1.130327210e-002
7.606036987e+002;1.350994594e-002
7.608395386e+002;1.415059343e-002
7.610753784e+002;1.069821697e-002
7.613112793e+002;1.212187763e-002
7.615471802e+002;1.222865190e-002
7.617830200e+002;1.482683234e-002
7.620189209e+002;1.479124092e-002
7.622548218e+002;1.735383086e-002
7.624907837e+002;1.308284793e-002
7.627266846e+002;1.564543694e-002
7.629626465e+002;1.475564949e-002
7.631985474e+002;1.276252419e-002
7.634345093e+002;1.137445495e-002
7.636704712e+002;1.738942228e-002
7.639064941e+002;1.475564949e-002
7.641424561e+002;1.504038181e-002
7.643784790e+002;1.176596247e-002
7.646144409e+002;1.436414290e-002
7.648504639e+002;1.037789322e-002
7.650864868e+002;8.491542190e-003
7.653225708e+002;1.276252419e-002
7.655585938e+002;1.105413213e-002
7.657946777e+002;1.436414290e-002
7.660307617e+002;1.447091717e-002
7.662667847e+002;1.589457877e-002
7.665029297e+002;1.628608443e-002
7.667390137e+002;1.233542617e-002
7.669750977e+002;1.393704489e-002
7.672112427e+002;1.575221121e-002
7.674473267e+002;1.963168755e-002
7.676834717e+002;1.272693276e-002
7.679196167e+002;1.560984552e-002
7.681558228e+002;1.173037011e-002
7.683919678e+002;1.390145347e-002
7.686281738e+002;1.343876310e-002
7.688643188e+002;1.229983475e-002
7.691005249e+002;1.173037011e-002
7.693367310e+002;1.286929939e-002
7.695729980e+002;8.064444177e-003
7.698092041e+002;1.514715608e-002
7.700454712e+002;6.711966824e-003
7.702816772e+002;1.262015849e-002
7.705179443e+002;8.064444177e-003
7.707542114e+002;1.091176551e-002
7.709904785e+002;1.037789322e-002
7.712268066e+002;1.244220044e-002
7.714630737e+002;1.030670945e-002
7.716994019e+002;1.781651936e-002
7.719357300e+002;1.197951101e-002
7.721720581e+002;1.457769144e-002
7.724083862e+002;1.265574992e-002
7.726447754e+002;1.429296006e-002
7.728811035e+002;1.543188840e-002
7.731174927e+002;1.525393035e-002
7.733538818e+002;1.265574992e-002
7.735902710e+002;1.383026969e-002
7.738266602e+002;9.452513419e-003
7.740630493e+002;1.212187763e-002
7.742994995e+002;1.126768067e-002
7.745358887e+002;1.703350618e-002
7.747723389e+002;1.507597324e-002
7.750087891e+002;1.233542617e-002
7.752452393e+002;1.322521456e-002
7.754817505e+002;1.575221121e-002
7.757182007e+002;1.703350618e-002
7.759547119e+002;2.258578315e-002
7.761912231e+002;2.482804842e-002
7.764277344e+002;3.465130553e-002
7.766642456e+002;4.333563522e-002
7.769007568e+002;5.522320420e-002
7.771373291e+002;6.084666401e-002
7.773738403e+002;7.159530371e-002
7.776104126e+002;6.266182661e-002
7.778469849e+002;5.785697699e-002
7.780835571e+002;4.618295655e-002
7.783201294e+002;3.934938833e-002
7.785567627e+002;3.148366138e-002
7.787933960e+002;3.077183105e-002
7.790299683e+002;2.333320491e-002
7.792666016e+002;2.393826097e-002
7.795032349e+002;2.084179781e-002
7.797399292e+002;2.262137458e-002
7.799765625e+002;2.020115219e-002
7.802132568e+002;1.877749152e-002
7.804498901e+002;1.977405325e-002
7.806865845e+002;1.970287040e-002
7.809233398e+002;1.550307125e-002
7.811600342e+002;2.101975679e-002
7.813967285e+002;1.899104007e-002
7.816334839e+002;2.194513567e-002
7.818701782e+002;1.973846182e-002
7.821069336e+002;2.012996748e-002
7.823436890e+002;1.578780264e-002
7.825805054e+002;1.617931016e-002
7.828172607e+002;1.233542617e-002
7.830540771e+002;1.589457877e-002
7.832908325e+002;8.100035600e-003
7.835276489e+002;1.197951101e-002
7.837644653e+002;7.388205733e-003
7.840013428e+002;1.098294836e-002
7.842381592e+002;9.701654315e-003
7.844749756e+002;5.395080429e-003
7.847118530e+002;8.811865933e-003
7.849487305e+002;1.087617408e-002
7.851856079e+002;7.708529010e-003
7.854224854e+002;9.416921996e-003
7.856593628e+002;1.044907607e-002
7.858963013e+002;1.016434375e-002
7.861332397e+002;1.087617408e-002
7.863701172e+002;8.883048780e-003
7.866070557e+002;1.173037011e-002
7.868440552e+002;1.411500201e-002
7.870809937e+002;7.993261330e-003
7.873179321e+002;7.530571427e-003
7.875549316e+002;8.669500239e-003
7.877919312e+002;9.238963947e-003
7.880289307e+002;7.423797157e-003
7.882659302e+002;9.132189676e-003
7.885029297e+002;1.009316090e-002
7.887399902e+002;6.356051657e-003
7.889769897e+002;5.715404171e-003
7.892140503e+002;1.169477869e-002
7.894511108e+002;8.384767920e-003
7.896881714e+002;8.740683086e-003
7.899252319e+002;7.993261330e-003
7.901623535e+002;9.559287690e-003
7.903994141e+002;7.779712323e-003
7.906365356e+002;1.091176551e-002
7.908736572e+002;8.598317392e-003
7.911107788e+002;1.247779280e-002
7.913479004e+002;8.811865933e-003
7.915850830e+002;8.954232559e-003
7.918222046e+002;8.527134545e-003
7.920593872e+002;7.886487059e-003
7.922965698e+002;8.598317392e-003
7.925337524e+002;7.139064837e-003
7.927709351e+002;7.317022420e-003
7.930081177e+002;9.167781100e-003
7.932453613e+002;5.964545067e-003
7.934826050e+002;7.850895636e-003
7.937197876e+002;9.950794280e-003
7.939570313e+002;6.747558247e-003
7.941943359e+002;1.084058266e-002
7.944315796e+002;1.667759195e-002
7.946688232e+002;1.165918726e-002
7.949061279e+002;1.368790399e-002
7.951434326e+002;1.229983475e-002
7.953807373e+002;1.340317167e-002
7.956180420e+002;1.311843935e-002
7.958553467e+002;1.596576162e-002
7.960927124e+002;1.027111802e-002
7.963300171e+002;1.187273674e-002
7.965673828e+002;8.527134545e-003
7.968047485e+002;8.242402226e-003
7.970421143e+002;6.427234504e-003
7.972794800e+002;1.066262461e-002
7.975169067e+002;8.242402226e-003
7.977542725e+002;8.206810802e-003
7.979916992e+002;7.566163316e-003
7.982291260e+002;6.925515831e-003
7.984665527e+002;6.676375400e-003
7.987039795e+002;7.281430997e-003
7.989414063e+002;5.750995595e-003
7.991788940e+002;9.523696266e-003
7.994163818e+002;8.562725969e-003
7.996538086e+002;1.229983475e-002
7.998912964e+002;8.455950767e-003
8.001288452e+002;9.025415406e-003
8.003663330e+002;8.100035600e-003
8.006038208e+002;8.811865933e-003
8.008413696e+002;5.110348575e-003
8.010789185e+002;9.274556302e-003
8.013164673e+002;3.081632080e-003
8.015540161e+002;6.818741094e-003
8.017915649e+002;5.252714735e-003
8.020291748e+002;3.508730326e-003
8.022667236e+002;3.793462412e-003
8.025043335e+002;5.786587484e-003
8.027419434e+002;3.544321749e-003
8.029795532e+002;8.064444177e-003
8.032171631e+002;6.249276921e-003
8.034548340e+002;7.815304212e-003
8.036924438e+002;5.110348575e-003
8.039301147e+002;8.883048780e-003
8.041677856e+002;5.893361755e-003
8.044054565e+002;7.922078483e-003
8.046431274e+002;6.035727914e-003
8.048807983e+002;6.818741094e-003
8.051185303e+002;8.598317392e-003
8.053562622e+002;5.822178908e-003
8.055939331e+002;3.473138902e-003
8.058316650e+002;6.462825928e-003
8.060694580e+002;1.907112077e-003
8.063071899e+002;1.800337574e-003
8.065449219e+002;1.942703617e-003
8.067827148e+002;4.932390992e-003
8.070205078e+002;4.540884402e-003
8.072583008e+002;5.501855165e-003
8.074960938e+002;2.369801747e-003
8.077338867e+002;4.469701089e-003
8.079717407e+002;6.284868345e-003
8.082095337e+002;4.434109665e-003
8.084473877e+002;3.900236916e-003
8.086852417e+002;6.925515831e-003
8.089230957e+002;4.256152082e-003
8.091609497e+002;6.391643081e-003
8.093988037e+002;7.672937587e-003
8.096367188e+002;1.034230180e-002
8.098746338e+002;4.220560659e-003
8.101124878e+002;6.747558247e-003
8.103504028e+002;3.437547246e-003
8.105883789e+002;4.576475825e-003
8.108262939e+002;2.120661084e-003
8.110642090e+002;2.120661084e-003
8.113021851e+002;4.007011652e-003
8.115401611e+002;5.573038012e-003
8.117781372e+002;4.540884402e-003
8.120161133e+002;1.693562954e-003
8.122540894e+002;2.832491416e-003
8.124921265e+002;6.249276921e-003
8.127301025e+002;1.480013831e-003
8.129681396e+002;3.793462412e-003
8.132061768e+002;7.815304212e-003
8.134442139e+002;7.281430997e-003
8.136822510e+002;3.117223736e-003
8.139203491e+002;5.288306158e-003
8.141583862e+002;5.145939998e-003
8.143964844e+002;7.850895636e-003
8.146345825e+002;7.850895636e-003
8.148726807e+002;5.039165728e-003
8.151107788e+002;3.722279333e-003
8.153488770e+002;4.078194499e-003
8.155870361e+002;4.327335395e-003
8.158251343e+002;1.729154494e-003
8.160632935e+002;2.085069660e-003
8.163014526e+002;2.405393403e-003
8.165396118e+002;4.042603076e-003
8.167777710e+002;4.683250561e-003
8.170159912e+002;6.356051657e-003
8.172541504e+002;4.896799568e-003
8.174923706e+002;1.023552660e-002
8.177305908e+002;7.530571427e-003
8.179688110e+002;1.105413213e-002
8.182070313e+002;1.294048224e-002
8.184453125e+002;2.806687728e-002
8.186835327e+002;1.621490158e-002
8.189218140e+002;1.774533652e-002
8.191600952e+002;1.439973433e-002
8.193983765e+002;1.343876310e-002
8.196366577e+002;9.381330572e-003
8.198749390e+002;1.037789322e-002
8.201132813e+002;6.249276921e-003
8.203515625e+002;9.666062891e-003
8.205899048e+002;1.254897565e-002
8.208282471e+002;1.674877480e-002
8.210665894e+002;1.835039258e-002
8.213049316e+002;2.119771391e-002
8.215433350e+002;1.813684404e-002
8.217816772e+002;2.158922143e-002
8.220200806e+002;2.162481286e-002
8.222584839e+002;2.408062667e-002
8.224968872e+002;2.404503524e-002
8.227352905e+002;2.077061497e-002
8.229736938e+002;2.162481286e-002
8.232121582e+002;1.824361831e-002
8.234506226e+002;1.568102837e-002
8.236890259e+002;1.753178798e-002
8.239274902e+002;1.415059343e-002
8.241659546e+002;1.528952178e-002
8.244044800e+002;1.226424333e-002
8.246429443e+002;1.322521456e-002
8.248814697e+002;1.208628528e-002
8.251199341e+002;9.167781100e-003
8.253584595e+002;5.893361755e-003
8.255969849e+002;7.886487059e-003
8.258355713e+002;3.046040656e-003
8.260740967e+002;6.178094074e-003
8.263126831e+002;7.993261330e-003
8.265512085e+002;9.416921996e-003
8.267897949e+002;5.822178908e-003
8.270283813e+002;4.042603076e-003
8.272669678e+002;4.683250561e-003
8.275056152e+002;7.032290567e-003
8.277442017e+002;9.986386634e-003
8.279828491e+002;1.041348465e-002
8.282214355e+002;6.142502651e-003
8.284600830e+002;1.005756948e-002
8.286987305e+002;8.918641135e-003
8.289374390e+002;5.822178908e-003
8.291760864e+002;5.893361755e-003
8.294147949e+002;1.302056247e-003
8.296534424e+002;1.408830867e-003
8.298921509e+002;4.478599003e-004
8.301308594e+002;4.434109665e-003
8.303695679e+002;1.693562954e-003
8.306083374e+002;1.693562954e-003
8.308470459e+002;3.508730326e-003
8.310858154e+002;2.903674496e-003
8.313245850e+002;5.679812748e-003
8.315633545e+002;4.576475825e-003
8.318021240e+002;3.722279333e-003
8.320408936e+002;5.395080429e-003
8.322796631e+002;6.142502651e-003
8.325184937e+002;1.693562954e-003
8.327573242e+002;5.003573839e-003
8.329960938e+002;4.647658672e-003
8.332349243e+002;3.829053836e-003
8.334738159e+002;-5.131110083e-004
8.337126465e+002;3.686687909e-003
8.339514771e+002;1.480013831e-003
8.341903687e+002;3.579913406e-003
8.344292603e+002;2.049478237e-003
8.346681519e+002;6.614089943e-004
8.349070435e+002;2.120661084e-003
8.351459351e+002;3.437547246e-003
8.353848877e+002;3.410853678e-004
8.356237793e+002;1.764746034e-003
8.358627319e+002;1.480013831e-003
8.361016846e+002;4.647658672e-003
8.363406372e+002;4.967982415e-003
8.365795898e+002;4.612067249e-003
8.368185425e+002;3.473138902e-003
8.370575562e+002;5.395080429e-003
8.372965698e+002;3.864645492e-003
8.375355225e+002;5.501855165e-003
8.377745361e+002;1.835928997e-003
8.380135498e+002;2.547759330e-003
8.382526245e+002;3.010449000e-003
8.384916382e+002;2.405393403e-003
8.387307129e+002;-1.082575298e-003
8.389697876e+002;1.230873284e-003
8.392088013e+002;1.480013831e-003
8.394478760e+002;-2.995619143e-004
8.396870117e+002;-2.283788926e-004
8.399260864e+002;-5.842940300e-004
8.401651611e+002;1.444422407e-003
8.404042969e+002;1.764746034e-003
8.406434326e+002;2.796899993e-003
8.408825684e+002;3.437547246e-003
8.411217041e+002;1.764746034e-003
8.413608398e+002;3.829053836e-003
8.416000366e+002;3.971420228e-003
8.418391724e+002;4.647658672e-003
8.420783691e+002;2.868083073e-003
8.423175659e+002;2.512167906e-003
8.425567627e+002;5.635323396e-005
8.427959595e+002;3.864645492e-003
8.430351563e+002;3.046040656e-003
8.432744141e+002;1.800337574e-003
8.435136719e+002;1.907112077e-003
8.437528687e+002;3.330772743e-003
8.439921265e+002;4.469701089e-003
8.442313843e+002;5.608629901e-003
8.444707031e+002;7.423797157e-003
8.447099609e+002;8.989823982e-003
8.449492798e+002;8.135627024e-003
8.451885376e+002;7.850895636e-003
8.454278564e+002;6.747558247e-003
8.456671753e+002;1.048466749e-002
8.459064941e+002;7.672937587e-003
8.461458740e+002;4.825616255e-003
8.463851929e+002;4.540884402e-003
8.466245728e+002;6.640783511e-003
8.468639526e+002;3.508730326e-003
8.471033325e+002;5.110348575e-003
8.473427124e+002;2.832491416e-003
8.475820923e+002;2.939266153e-003
8.478214722e+002;2.405393403e-003
8.480609131e+002;2.618942410e-003
8.483003540e+002;1.693562954e-003
8.485397339e+002;4.434109665e-003
8.487791748e+002;3.544321749e-003
8.490186768e+002;2.939266153e-003
8.492581177e+002;2.868083073e-003
8.494975586e+002;4.896799568e-003
8.497370605e+002;1.266464824e-003
8.499765625e+002;4.469701089e-003
8.502160645e+002;2.263027243e-003
8.504555664e+002;5.501855165e-003
8.506950684e+002;2.405393403e-003
8.509345703e+002;6.142502651e-003
8.511741333e+002;1.622379990e-003
8.514136963e+002;5.537446588e-003
8.516531982e+002;1.693562954e-003
8.518927612e+002;1.622379990e-003
8.521323853e+002;5.635323396e-005
8.523719482e+002;2.227435820e-003
8.526115112e+002;-2.826559590e-003
8.528511353e+002;-1.829997171e-003
8.530907593e+002;-2.639704035e-004
8.533303833e+002;3.259589663e-003
8.535700073e+002;5.635323396e-005
8.538096313e+002;1.302056247e-003
8.540492554e+002;9.817326209e-004
8.542889404e+002;2.796899993e-003
8.545285645e+002;2.725716913e-003
8.547682495e+002;6.178094074e-003
8.550079346e+002;5.635323396e-005
8.552476196e+002;3.259589663e-003
8.554873047e+002;1.622379990e-003
8.557270508e+002;2.476576250e-003
8.559667358e+002;1.266464824e-003
8.562064819e+002;1.087617408e-002
8.564462280e+002;2.227435820e-003
8.566859741e+002;3.401955822e-003
8.569257202e+002;1.052915701e-003
8.571654663e+002;8.037750958e-004
8.574052734e+002;-1.260532881e-003
8.576450195e+002;2.298618667e-003
8.578848267e+002;3.081632080e-003
8.581246338e+002;2.868083073e-003
8.583644409e+002;1.159690204e-003
8.586042480e+002;2.939266153e-003
8.588441162e+002;3.437547246e-003
8.590839233e+002;2.654533833e-003
8.593237915e+002;3.971420228e-003
8.595636597e+002;4.469701089e-003
8.598035278e+002;2.476576250e-003
8.600433960e+002;6.640783511e-003
8.602832642e+002;2.868083073e-003
8.605231934e+002;4.612067249e-003
8.607630615e+002;8.749581175e-004
8.610029907e+002;5.537446588e-003
8.612429199e+002;-4.419279867e-004
8.614828491e+002;2.369801747e-003
8.617227783e+002;-1.571958564e-004
8.619627075e+002;3.686687909e-003
8.622026978e+002;7.325920160e-004
8.624426270e+002;1.800337574e-003
8.626826172e+002;4.220560659e-003
8.629226074e+002;4.932390992e-003
8.631625977e+002;6.035727914e-003
8.634025879e+002;5.928953178e-003
8.636426392e+002;2.974857576e-003
8.638826294e+002;5.430672318e-003
8.641226807e+002;3.971420228e-003
8.643627319e+002;3.615504829e-003
8.646027832e+002;8.100035600e-003
8.648428345e+002;2.405393403e-003
8.650828857e+002;3.188406583e-003
8.653229980e+002;1.693562954e-003
8.655630493e+002;3.437547246e-003
8.658031616e+002;3.188406583e-003
8.660432739e+002;1.551196910e-003
8.662833862e+002;-4.775194975e-004
8.665234985e+002;2.796899993e-003
8.667636108e+002;1.052915701e-003
8.670037842e+002;-9.758007363e-004
8.672438965e+002;3.437547246e-003
8.674840698e+002;3.829053836e-003
8.677242432e+002;1.080499124e-002
8.679644165e+002;7.032290567e-003
8.682045898e+002;9.132189676e-003
8.684448242e+002;9.203372523e-003
8.686849976e+002;1.066262461e-002
8.689252319e+002;4.932390992e-003
8.691654663e+002;8.740683086e-003
8.694057007e+002;8.384767920e-003
8.696459351e+002;8.028852753e-003
8.698861694e+002;4.718841985e-003
8.701264038e+002;3.010449000e-003
8.703666992e+002;2.903674496e-003
8.706069946e+002;5.395080429e-003
8.708472900e+002;6.142502651e-003
8.710875854e+002;4.398518242e-003
8.713278809e+002;4.184969235e-003
8.715681763e+002;7.139064837e-003
8.718084717e+002;1.302056247e-003
8.720488281e+002;7.850895636e-003
8.722891846e+002;4.896799568e-003
8.725295410e+002;4.256152082e-003
8.727698975e+002;1.195281744e-003
8.730102539e+002;4.362926818e-003
8.732506104e+002;2.013886580e-003
8.734910278e+002;5.573038012e-003
8.737313843e+002;3.864645492e-003
8.739718018e+002;3.437547246e-003
8.742122192e+002;1.408830867e-003
8.744526367e+002;-1.723222551e-003
8.746930542e+002;2.476576250e-003
8.749335327e+002;1.124098664e-003
8.751739502e+002;3.054938570e-004
8.754144287e+002;-8.690261748e-004
8.756549072e+002;-1.865588594e-003
8.758953857e+002;3.722279333e-003
8.761358643e+002;-1.438490464e-003
8.763763428e+002;1.408830867e-003
8.766168823e+002;1.337647787e-003
8.768573608e+002;-4.419279867e-004
8.770979004e+002;3.046040656e-003
8.773384399e+002;1.337647787e-003
8.775789795e+002;4.540884402e-003
8.778195190e+002;4.469701089e-003
8.780600586e+002;3.188406583e-003
8.783006592e+002;7.325920160e-004
8.785411987e+002;-2.639704035e-004
8.787817993e+002;2.013886580e-003
8.790223999e+002;3.188406583e-003
8.792630005e+002;1.088507241e-003
8.795036011e+002;-3.707449650e-004
8.797442627e+002;-2.862151014e-003
8.799848633e+002;-2.577418927e-003
8.802255249e+002;4.122683895e-004
8.804661255e+002;-2.150320681e-003
8.807067871e+002;1.266464824e-003
8.809474487e+002;5.608629901e-003
8.811881714e+002;3.766768787e-004
8.814288330e+002;3.223998239e-003
8.816695557e+002;-1.082575298e-003
8.819102173e+002;6.614089943e-004
8.821509399e+002;3.054938570e-004
8.823916626e+002;2.156252740e-003
8.826323853e+002;1.480013831e-003
8.828731079e+002;1.515605371e-003
8.831138916e+002;-7.978431531e-004
8.833546143e+002;2.547759330e-003
8.835953979e+002;-5.131110083e-004
8.838361816e+002;-1.046983758e-003
8.840769653e+002;-3.502798267e-003
8.843177490e+002;-1.723222551e-003
8.845585327e+002;-5.487025483e-004
8.847993774e+002;-3.351534542e-004
8.850401611e+002;-1.260532881e-003
8.852810059e+002;-2.995619143e-004
8.855218506e+002;8.749581175e-004
